6,backtrack_knight,5,"(4, 0)",2022-04-23 12:29:26.376021,2022-04-23 12:29:26.382102,0 days 00:00:00.006081,7531,7531,True
7,backtrack_knight,5,"(4, 2)",2022-04-23 12:29:26.387021,2022-04-23 12:29:27.087770,0 days 00:00:00.700749,923357,923357,True
8,backtrack_knight,5,"(4, 4)",2022-04-23 12:29:27.092767,2022-04-23 12:29:27.383825,0 days 00:00:00.291058,381509,381509,True
0,backtrack_knight,6,"(0, 0)",2022-04-23 14:10:47.100123,2022-04-23 14:10:48.100963,0 days 00:00:01.000840,1468957,1468957,True
1,backtrack_knight,6,"(0, 2)",2022-04-23 14:10:48.381853,2022-04-23 14:11:35.418309,0 days 00:00:47.036456,42618227,42618227,True
2,backtrack_knight,6,"(0, 4)",2022-04-23 14:11:35.424308,2022-04-23 14:11:35.555307,0 days 00:00:00.130999,150189,150189,True
3,backtrack_knight,6,"(2, 0)",2022-04-23 14:11:35.560348,2022-04-23 14:11:37.372937,0 days 00:00:01.812589,2469750,2469750,True
4,backtrack_knight,6,"(2, 2)",2022-04-23 14:11:37.377934,2022-04-23 14:11:48.025616,0 days 00:00:10.647682,10876514,10876514,True
5,backtrack_knight,6,"(2, 4)",2022-04-23 14:11:48.031622,2022-04-23 14:12:20.888712,0 days 00:00:32.857090,30820863,30820863,True
6,backtrack_knight,6,"(4, 0)",2022-04-23 14:12:20.893717,2022-04-23 14:12:21.449771,0 days 00:00:00.556054,829611,829611,True
7,backtrack_knight,6,"(4, 2)",2022-04-23 14:12:21.454755,2022-04-23 14:24:07.434148,0 days 00:11:45.979393,943034278,943034278,True
8,backtrack_knight,6,"(4, 4)",2022-04-23 14:24:07.440088,2022-04-23 14:24:08.474185,0 days 00:00:01.034097,1426732,1426732,True
0,backtrack_knight,8,"(0, 0)",2022-04-24 12:19:56.350014,2022-04-24 12:22:25.149065,0 days 00:02:28.799051,141917908,141917908,True
1,backtrack_knight,8,"(0, 0)",2022-04-24 12:22:25.420025,2022-04-24 12:24:58.636731,0 days 00:02:33.216706,141917908,141917908,True
2,backtrack_knight,8,"(0, 0)",2022-04-24 12:24:58.642730,2022-04-24 12:27:22.535616,0 days 00:02:23.892886,141917908,141917908,True
3,backtrack_knight,8,"(0, 0)",2022-04-24 12:27:22.542618,2022-04-24 12:29:55.487886,0 days 00:02:32.945268,141917908,141917908,True
0,backtrack_knight,9,"(0, 0)",2022-04-24 12:55:32.083080,2022-04-24 13:09:48.091917,0 days 00:14:16.008837,794362842,794362842,True
0,backtrack_knight,9,"(0, 0)",2022-04-25 09:10:43.342707,2022-04-25 09:33:16.106974,0 days 00:22:32.764267000,794362842,794362842,True
